api,fetch_time,station,head_sign,projected_arrival,last_updated,door_close,scheduled_departure
OFFICIAL,2023-04-30T14:21:07.109390-04:00,HOBOKEN,33rd Street via Hoboken,2023-04-30T14:38:59.684198-04:00,2023-04-30T14:19:55.684198-04:00,2023-04-30T14:41:44-04:00,2023-04-30T14:39:00-04:00
MRAZZA,2023-04-30T14:21:27.041512-04:00,HOBOKEN,33rd Street via Hoboken,2023-04-30T14:39:00-04:00,2023-04-30T14:21:25-04:00,2023-04-30T14:41:44-04:00,2023-04-30T14:39:00-04:00
OFFICIAL,2023-04-30T14:21:27.330292-04:00,HOBOKEN,33rd Street via Hoboken,2023-04-30T14:38:59.792821-04:00,2023-04-30T14:20:00.792821-04:00,2023-04-30T14:41:44-04:00,2023-04-30T14:39:00-04:00
MRAZZA,2023-04-30T14:21:47.173006-04:00,HOBOKEN,33rd Street via Hoboken,2023-04-30T14:39:00-04:00,2023-04-30T14:21:45-04:00,2023-04-30T14:41:44-04:00,2023-04-30T14:39:00-04:00
OFFICIAL,2023-04-30T14:21:47.500332-04:00,HOBOKEN,33rd Street via Hoboken,2023-04-30T14:38:59.792821-04:00,2023-04-30T14:20:00.792821-04:00,2023-04-30T14:41:44-04:00,2023-04-30T14:39:00-04:00
MRAZZA,2023-04-30T14:22:06.248275-04:00,HOBOKEN,33rd Street via Hoboken,2023-04-30T14:39:00-04:00,2023-04-30T14:22:00-04:00,2023-04-30T14:41:44-04:00,2023-04-30T14:39:00-04:00
OFFICIAL,2023-04-30T14:22:06.445790-04:00,HOBOKEN,33rd Street via Hoboken,2023-04-30T14:38:59.939705-04:00,2023-04-30T14:20:50.939705-04:00,2023-04-30T14:41:44-04:00,2023-04-30T14:39:00-04:00
MRAZZA,2023-04-30T14:22:26.257173-04:00,HOBOKEN,33rd Street via Hoboken,2023-04-30T14:39:00-04:00,2023-04-30T14:22:20-04:00,2023-04-30T14:41:44-04:00,2023-04-30T14:39:00-04:00
OFFICIAL,2023-04-30T14:22:26.457651-04:00,HOBOKEN,33rd Street via Hoboken,2023-04-30T14:38:59.785150-04:00,2023-04-30T14:21:10.785150-04:00,2023-04-30T14:41:44-04:00,2023-04-30T14:39:00-04:00
MRAZZA,2023-04-30T14:22:46.280828-04:00,HOBOKEN,33rd Street via Hoboken,2023-04-30T14:38:59-04:00,2023-04-30T14:22:39-04:00,2023-04-30T14:41:44-04:00,2023-04-30T14:39:00-04:00
OFFICIAL,2023-04-30T14:22:46.536399-04:00,HOBOKEN,33rd Street via Hoboken,2023-04-30T14:39:00.016706-04:00,2023-04-30T14:22:06.016706-04:00,2023-04-30T14:41:44-04:00,2023-04-30T14:39:00-04:00
